w•W–¼,ƒzƒeƒ‹,,,,,,,,
o“T,Hotels.com,,,,,,,,
”NŸ,GPCI-2022,,,,,,,,
URL,https://hotels.com/,,,,,,,,
”õl,GPCI-2020F1332Œ¬@GPCI-2021F1649Œ¬@GPCI-2022F1721Œ¬,,,,,,,,
,,,,,,,,,
‹æ,’¬’š,ƒGƒŠƒA,ZŠ,ˆÜ“x,Œo“x,{İ–¼,¯”,º”,ƒzƒeƒ‹URL
’†‰›‹æ,’z’nl’š–Ú,-,"Tsukiji 4-11-5, Chuo-ku, Tokyo, 104-0045, Tokyo-to, Japan",35.665733,139.770954,Tokyu Stay Tsukiji,3,125,https://www.hotels.com/ho371791
’†‰›‹æ,’z’nµ’š–Ú,-,"7-10-11, Tsukiji, Chuo-ku, Tokyo, 104-0045, Tokyo-to, Japan",35.666142,139.774866,APA Hotel Tsukiji-Eki-Minami,3,115,https://www.hotels.com/ho378358
’†‰›‹æ,’z’nµ’š–Ú,-,"7Chome-13-10, Tsukiji, Chuo-ku,Tokyo-to, Tokyo, 104-0045, Tokyo-to, Japan",35.665512,139.775543,Spatium Ginza,0,5,https://www.hotels.com/ho1065919200
’†‰›‹æ,’z’nµ’š–Ú,-,"7-ch?me-13-10 Tsukiji, Chuo City, Tokyo 104-0045, Japan",35.665864,139.775223,Tokyos Best Choice Fashion Light Hotel SPATIUM GI / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2199216768
’†‰›‹æ,’z’nµ’š–Ú,-,"7-ch?me-13-10 Tsukiji, Chuo City, Tokyo 104-0045, Japan",35.665864,139.775223,Tokyos Best Choice Fashion Light Hotel SPATIUM GI / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2199216864
’†‰›‹æ,’z’n“ñ’š–Ú,-,"2-11-10 Tsukiji, Chuo-ku, Tokyo, 104-0045, Japan",35.668464,139.772439,First Cabin Tsukiji,2,160,https://www.hotels.com/ho537102
’†‰›‹æ,’z’n“ñ’š–Ú,-,"2-12-1 Tsukiji, Tokyo, 1040045, Tokyo-to, Japan",35.668548,139.771427,HOTEL LiVEMAX HIGASHI-GINZA,0,58,https://www.hotels.com/ho561331
’†‰›‹æ,’z’n“ñ’š–Ú,-,"2-1-4 Tsukiji, Chuo-ku, Tokyo, 104-0045, Tokyo-to, Japan",35.670337,139.773588,Ginza Capital Hotel Main,3,250,https://www.hotels.com/ho327492
’†‰›‹æ,’z’n“ñ’š–Ú,-,"2-15-13 Tsukiji, Tokyo, 104-0045, Tokyo, Japan",35.666924,139.770211,JR WEST GROUP VIA INN HIGASHIGINZA,3,297,https://www.hotels.com/ho609298272
’†‰›‹æ,’z’n“ñ’š–Ú,-,"2-15-15 Tsukiji, Chuo-ku, Tokyo, 1040045, Japan",35.667385,139.77039,KEIKYU EX INN Higashiginza,3,198,https://www.hotels.com/ho687231
’†‰›‹æ,’z’n“ñ’š–Ú,-,"2-2-1 Tsukiji, Tokyo, 104-0045, Tokyo, Japan",35.66996,139.774034,Henn na Hotel Tokyo Ginza,3,98,https://www.hotels.com/ho621277888
’†‰›‹æ,’z’n˜Z’š–Ú,-,"6-6-11 Tsukiji, Tokyo, 104-0045, Tokyo, Japan",35.665599,139.773604,Spatium Ginza Pony,0,12,https://www.hotels.com/ho2161975744
’†‰›‹æ,’z’n˜Z’š–Ú,-,"6-8-8 Tsukiji, Tokyo, 104-0045, Tokyo, Japan",35.664849,139.773339,KOKO HOTEL Tsukiji Ginza,0,188,https://www.hotels.com/ho2201433824
’†‰›‹æ,’z’n˜Z’š–Ú,-,"6 Chome-1 Tsukiji, Chuo City, Tokyo 104-0045, Japan",35.665908,139.772913,Relaxing Koi Pad High Floor Home in TsukijiGinza / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1919316000
’†‰›‹æ,’z’n˜Z’š–Ú,-,"Tsukiji 6-chome 1 - 4, Tokyo, 104-0045, Tokyo, Japan",35.665953,139.772994,intheHood: Tsukiji,0,17,https://www.hotels.com/ho1438510304
’†‰›‹æ,“Œ“ú–{‹´O’š–Ú,-,"3-12-14, Higashinihonbashi, Chuo, Tokyo, 103-0004, Tokyo-to, Japan",35.692725,139.784836,APA Hotel Higashi Nihombashi Station,3,219,https://www.hotels.com/ho461326
’†‰›‹æ,“Œ“ú–{‹´“ñ’š–Ú,-,"2-15-6 Higashi-Nihonbashi, Tokyo, 103-0004, Tokyo-to, Japan",35.693941,139.785233,R&B Hotel Higashi Nihonbashi,0,203,https://www.hotels.com/ho380239
’†‰›‹æ,“Œ“ú–{‹´“ñ’š–Ú,-,"2-25-4 Higashi-Nihonbashi, Chuo-ku, Tokyo, 103-0004, Japan",35.694286,139.787192,Guest House TRACE Higashi-nihonbashi Riverside - Hostel,1,86,https://www.hotels.com/ho622756608
’†‰›‹æ,“Œ“ú–{‹´“ñ’š–Ú,-,"2-ch?me-15-11 Higashinihonbashi, Chuo City, Tokyo 103-0004, Japan",35.69396,139.785579,Breakfast included Basic plan Single room nons / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2037512896
’†‰›‹æ,“Œ“ú–{‹´“ñ’š–Ú,-,"2-ch?me-15-11 Higashinihonbashi, Chuo City, Tokyo 103-0004, Japan",35.69396,139.785579,Breakfast included Basic plan Single room smoki / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2037512448
’†‰›‹æ,“Œ“ú–{‹´“ñ’š–Ú,-,"2-ch?me-15-11 Higashinihonbashi, Chuo City, Tokyo 103-0004, Japan",35.69396,139.785579,Breakfast included Single 2 person plan nonsmo / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2037513216
’†‰›‹æ,“Œ“ú–{‹´“ñ’š–Ú,-,"2-ch?me-15-11 Higashinihonbashi, Chuo City, Tokyo 103-0004, Japan",35.69396,139.785579,Breakfast included Single 2 person plan smoking / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2037512512
’†‰›‹æ,“Œ“ú–{‹´“ñ’š–Ú,-,"2-ch?me-15-11 Higashinihonbashi, Chuo City, Tokyo 103-0004, Japan",35.69396,139.785579,Stay without meals Single 2 person use plan non / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2354965376
’†‰›‹æ,“Œ“ú–{‹´“ñ’š–Ú,-,"2-ch?me-15-11 Higashinihonbashi, Chuo City, Tokyo 103-0004, Japan",35.69396,139.785579,Stay without meals Single 2 person use plan smo / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2354964512
’†‰›‹æ,“Œ“ú–{‹´“ñ’š–Ú,-,"2-ch?me-15-11 Higashinihonbashi, Chuo City, Tokyo 103-0004, Japan",35.69396,139.785579,Stay without meals Single room nonsmoking / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2354965056
’†‰›‹æ,“Œ“ú–{‹´“ñ’š–Ú,-,"2-ch?me-15-11 Higashinihonbashi, Chuo City, Tokyo 103-0004, Japan",35.69396,139.785579,Stay without meals Single room smoking / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2354964704
’†‰›‹æ,“ú–{‹´‰¡R’¬,-,"3-14 Yokoyamacho Nihonbashi, Tokyo, 103-0003, Tokyo, Japan",35.691718,139.781599,obi Hostel,1,37,https://www.hotels.com/ho670116
’†‰›‹æ,“ú–{‹´‰¡R’¬,-,"5-6 Nihonbashiyokoyamacho, Chuo-ku, Tokyo, 103-0003, Tokyo, Japan",35.692528,139.783194,APA HOTEL Nihombashi Bakuroyokoyama Ekimae,3,281,https://www.hotels.com/ho1624833248
’†‰›‹æ,“ú–{‹´‰¡R’¬,-,"5F, 5-8 Yokoyamacho, Nihonbashi, Tokyo, 103-0003, Tokyo-to, Japan",35.692801,139.783309,Hotel Hoshi Kai Kan,2,21,https://www.hotels.com/ho392532
’†‰›‹æ,“ú–{‹´‰¡R’¬,-,"6-16 Nihonbashi Yokoyamacho, Tokyo, 103-0003, Japan",35.692624,139.783082,First Cabin Nihonbashi Yokoyamacho,2,150,https://www.hotels.com/ho668731
’†‰›‹æ,“ú–{‹´‰¡R’¬,-,"Nihonbashiyokoyamacho, Tokyo, 103-0003, Tokyo, Japan",35.69317,139.783609,bed&mikan Nihonbashi-Yokoyamacho,0,3,https://www.hotels.com/ho1012685792
’†‰›‹æ,“ú–{‹´‰¡R’¬,-,"3-14 Nihonbashiyokoyamach?, Chuo City, Tokyo 103-0003, Japan",35.692036,139.781907,One person welcome!Excellent location with excellent access to airports and various parts of Tokyo,0,1,https://www.hotels.com/ho1567525408
’†‰›‹æ,“ú–{‹´ŠaŠk’¬ˆê’š–Ú,-,"1 Chome-2-10, Nihonbashikakigaracho, Tokyo, 103-0014, Tokyo, Japan",35.680862,139.783261,Kakigara Hotel,0,6,https://www.hotels.com/ho698916064
’†‰›‹æ,“ú–{‹´ŠaŠk’¬ˆê’š–Ú,-,"1-10-2, Nihombashi Kakigara-cho chuo-ku, Tokyo, 103-0014, Tokyo, Japan",35.683288,139.781021,Toyoko Inn Tokyo Nihombashi Ningyocho,3,142,https://www.hotels.com/ho672903
’†‰›‹æ,“ú–{‹´ŠaŠk’¬ˆê’š–Ú,-,"1-15-4 Nihonbashi Kakigaracho Chuo-ku, Tokyo, 103-0014, Tokyo-to, Japan",35.683238,139.782419,Sotetsu Fresa Inn Nihombashi Ningyocho,3,128,https://www.hotels.com/ho421315
’†‰›‹æ,“ú–{‹´ŠaŠk’¬ˆê’š–Ú,-,"1-34-5 Nihonbashikakigaracho, Chuo-ku, Tokyo, 103-0014, Tokyo, Japan",35.681595,139.785021,GATE STAY Nihonbashi Suitengumae,0,26,https://www.hotels.com/ho1485279168
’†‰›‹æ,“ú–{‹´ŠaŠk’¬ˆê’š–Ú,-,"nihonbashikakikaracho, Tokyo, 103-0014, TOKYO, Japan",35.6824,139.784,Hotel Corest ? Adults Only,3,18,https://www.hotels.com/ho1104867328
’†‰›‹æ,“ú–{‹´ŠaŠk’¬ˆê’š–Ú,-,"1-ch?me-34-5 Nihonbashikakigarach?, Chuo City, Tokyo 103-0014, Japan",35.681513,139.785017,Superior Family Room VS | Stay without meals A / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2383323904
’†‰›‹æ,“ú–{‹´ŠaŠk’¬ˆê’š–Ú,-,"1-ch?me-34-5 Nihonbashikakigarach?, Chuo City, Tokyo 103-0014, Japan",35.681513,139.785017,Deluxe Japanese VS | Stay without meals All ro / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2449113504
’†‰›‹æ,“ú–{‹´ŠaŠk’¬ˆê’š–Ú,-,"1-ch?me-34-5 Nihonbashikakigarach?, Chuo City, Tokyo 103-0014, Japan",35.681513,139.785017,Superior King Room | Stay without meals All room / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho2383323680
’†‰›‹æ,“ú–{‹´ŠaŠk’¬“ñ’š–Ú,-,"2-1-1 Nihonbashi-Kakigara-cho, Tokyo, 103-8520, Tokyo-to, Japan",35.68207,139.78608,Royal Park Hotel Tokyo Nihonbashi,4,419,https://www.hotels.com/ho129082
’†‰›‹æ,“ú–{‹´ŠaŠk’¬“ñ’š–Ú,-,"2-16-9, Nihonbashikakigaracho, Chuo-ku, Tokyo, 103-0014, Tokyo, Japan",35.683854,139.787511,City Pension Zem,3,27,https://www.hotels.com/ho646411200
’†‰›‹æ,“ú–{‹´ŠaŠk’¬“ñ’š–Ú,-,"4F Nihonbashi Suitengu Building, Tokyo, 1030014, Tokyo, Japan",35.683772,139.786488,withB Hostel Suitengumae,2,34,https://www.hotels.com/ho774291648
’†‰›‹æ,“ú–{‹´Š•’¬,-,"15-13 Nihonbashi Kabuto-cho, Tokyo, 103-0026, Tokyo, Japan",35.679423,139.776136,Center Hotel Tokyo,3,107,https://www.hotels.com/ho702337
’†‰›‹æ,“ú–{‹´Š•’¬,-,"18-3 Kabuto-cho, Nihonbashi Chuo-ku, Tokyo, 103-0026, Japan",35.679038,139.775878,Belken Hotel Tokyo,0,99,https://www.hotels.com/ho622321792
’†‰›‹æ,“ú–{‹´Š•’¬,-,"Nihonbashi Kabutocho 3-5, Tokyo, 103-0026, Tokyo, Japan",35.682838,139.778158,Hotel K5,3,20,https://www.hotels.com/ho1440468288
’†‰›‹æ,“ú–{‹´Š•’¬,-,"Center Hotel Tokyo, 15-13 Nihonbashikabutoch?, Chuo City, Tokyo 103-0026, Japan",35.679361,139.776303,2nd floor semidouble nonsmoking Shower booth R / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1838499744
’†‰›‹æ,“ú–{‹´Š•’¬,-,"Center Hotel Tokyo, 15-13 Nihonbashikabutoch?, Chuo City, Tokyo 103-0026, Japan",35.679361,139.776303,7th floor semidouble nonsmoking Regular plan  / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1838499872
’†‰›‹æ,“ú–{‹´Š•’¬,-,"Center Hotel Tokyo, 15-13 Nihonbashikabutoch?, Chuo City, Tokyo 103-0026, Japan",35.679361,139.776303,8th floor semi double nonsmoking Regular plan  / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1838500096
’†‰›‹æ,“ú–{‹´Š•’¬,-,"Center Hotel Tokyo, 15-13 Nihonbashikabutoch?, Chuo City, Tokyo 103-0026, Japan",35.679361,139.776303,Corner single nonsmoking Regular plan VOD free / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1838498720
’†‰›‹æ,“ú–{‹´Š•’¬,-,"Center Hotel Tokyo, 15-13 Nihonbashikabutoch?, Chuo City, Tokyo 103-0026, Japan",35.679361,139.776303,King Triple Nonsmoking Separate bathroom and to / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1838499424
’†‰›‹æ,“ú–{‹´Š•’¬,-,"Center Hotel Tokyo, 15-13 Nihonbashikabutoch?, Chuo City, Tokyo 103-0026, Japan",35.679361,139.776303,Single nonsmoking Regular plan VOD free  / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1838498880
’†‰›‹æ,“ú–{‹´Š•’¬,-,"Center Hotel Tokyo, 15-13 Nihonbashikabutoch?, Chuo City, Tokyo 103-0026, Japan",35.679361,139.776303,Triple Nonsmoking Separate bathroom and toilet  / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1838499776
’†‰›‹æ,“ú–{‹´Š•’¬,-,"Center Hotel Tokyo, 15-13 Nihonbashikabutoch?, Chuo City, Tokyo 103-0026, Japan",35.679361,139.776303,Twin Nonsmoking Regular plan VOD free  / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1838499040
’†‰›‹æ,“ú–{‹´Šê’¬ˆê’š–Ú,-,"1-3-10 Kayabacho Nihombashi Chuo-ku, Tokyo, 103-0025, Tokyo-to, Japan",35.680722,139.779908,Sotetsu Fresa Inn Nihombashi Kayabacho,3,196,https://www.hotels.com/ho422808
’†‰›‹æ,“ú–{‹´Šê’¬ˆê’š–Ú,-,"1-3-5 Nihonbashi Kayabacho, Tokyo, 103-0025, Tokyo, Japan",35.68079,139.780316,Keio Presso Inn Nihonbashi Kayabacho,3,236,https://www.hotels.com/ho1354829920
’†‰›‹æ,“ú–{‹´Šê’¬O’š–Ú,-,"3 Kayabacho, Nihonbashi, Tokyo, 103-0025, Japan",35.67757,139.778086,Mimaru Tokyo Hatchobori,3,74,https://www.hotels.com/ho997744256
’†‰›‹æ,“ú–{‹´Šê’¬O’š–Ú,-,"3-3-3 Kayaba-Cho Nihom-Bashi, Tokyo, 103-0025, Tokyo-to, Japan",35.677883,139.777893,Hotel Villa Fontaine Tokyo - Hatchobori,3,115,https://www.hotels.com/ho328479
’†‰›‹æ,“ú–{‹´Šê’¬“ñ’š–Ú,-,"2-13-5 Nihombashi-Kayabacho, Tokyo, 103-0025, Tokyo-to, Japan",35.67911,139.779738,Smile Hotel Tokyo Nihonbashi,3,171,https://www.hotels.com/ho365075
’†‰›‹æ,“ú–{‹´Šê’¬“ñ’š–Ú,-,"2-4-8, NihonbashiKabaya, Tokyo, 103-0025, Tokyo, Japan",35.678547,139.778075,KEIKYU EX INN TOKYO NIHOMBASHI / Opening on April 7th 2020,3,142,https://www.hotels.com/ho1339629472
’†‰›‹æ,“ú–{‹´Šê’¬“ñ’š–Ú,-,"3-7-3 Kayabacho, Nihombashi, Chuo-ku, Tokyo, 103-0025, Japan",35.678378,139.779104,Hotel LiVEMAX Kayabacho,0,102,https://www.hotels.com/ho643288
’†‰›‹æ,“ú–{‹´‹v¼’¬,-,"5-1 Nihonbashihisamatsucho, Tokyo, 103-0005, Tokyo, Japan",35.689549,139.783514,MONday Apart NIHONBASHI NINGYOCHO,3,32,https://www.hotels.com/ho2044400928
’†‰›‹æ,“ú–{‹´O’š–Ú,“ú”ª‹,"3-3-15 Nihonbashi, Tokyo, 103-0027, Tokyo, Japan",35.680202,139.770924,Hotel Monte Hermana Tokyo,3,150,https://www.hotels.com/ho2407363360
’†‰›‹æ,“ú–{‹´º’¬ˆê’š–Ú,“ú”ª‹,"Tenmatsu Building 201, Tokyo, 170-0005, Tokyo, Japan",35.684408,139.774969,Tenmatsu Building,3,1,https://www.hotels.com/ho1715587168
’†‰›‹æ,“ú–{‹´º’¬O’š–Ú,“ú”ª‹,"3-4-4 Nihonbashi Muromachi, Tokyo, 103-0022, Tokyo, Japan",35.688353,139.773057,Mitsui Garden Hotel Nihonbashi Premier,0,264,https://www.hotels.com/ho749209440
’†‰›‹æ,“ú–{‹´º’¬“ñ’š–Ú,“ú”ª‹,"2-1-1 Nihonbashi Muromachi, Tokyo, 103-8328, Tokyo-to, Japan",35.687048,139.773063,Mandarin Oriental Tokyo Test,0,98,https://www.hotels.com/ho1729444704
’†‰›‹æ,“ú–{‹´º’¬“ñ’š–Ú,“ú”ª‹,"2-1-1 Nihonbashi Muromachi, Tokyo, 103-8328, Tokyo-to, Japan",35.68742,139.773037,Mandarin Oriental Tokyo,5,179,https://www.hotels.com/ho234710
’†‰›‹æ,“ú–{‹´¬M’¬,-,"11-12, Nihombashi kobuna-cho Chuo-ku, Tokyo, 103-0024, Tokyo, Japan",35.687111,139.778723,Toyoko Inn Tokyo Nihombashi Mitsukoshi Mae A4,3,82,https://www.hotels.com/ho672967
’†‰›‹æ,“ú–{‹´¬M’¬,-,"14-13, Nihonbashi kobunacho, Tokyo, 103-0024, Tokyo, Japan",35.687598,139.778811,Super Hotel Tokyo Nihonbashi Mitsukoshimae,3,83,https://www.hotels.com/ho1168493696
’†‰›‹æ,“ú–{‹´¬M’¬,-,"15-18 Kofunemachi Nihonbashi, Tokyo, 103-0024, Tokyo-to, Japan",35.685201,139.779614,Nishitetsu Inn Nihonbashi,3,261,https://www.hotels.com/ho391046
’†‰›‹æ,“ú–{‹´¬M’¬,-,"4-9 Nihonbashikobunacho, Chuo, Tokyo, 1030024, Toyko, Japan",35.6879,139.777251,TokyoGuest Nihombashi,0,13,https://www.hotels.com/ho1204988768
’†‰›‹æ,“ú–{‹´¬M’¬,-,"7-11 Nihonbashi Kobuna-cho, Tokyo, 103-0024, Tokyo, Japan",35.686384,139.778579,GIS Guest House Tokyo,0,3,https://www.hotels.com/ho533476
’†‰›‹æ,“ú–{‹´¬M’¬,-,"9-14 Kobuna-cho, Nihonbashi, Tokyo, 103-0024, Tokyo-to, Japan",35.685518,139.779389,Sumisho Hotel,3,83,https://www.hotels.com/ho332805
’†‰›‹æ,“ú–{‹´¬M’¬,-,"9-14, Nihonbashikobunacho, Tokyo, 130-0024, Tokyo, Japan",35.685565,139.779383,Sumisho Hotel KABUKI,3,2,https://www.hotels.com/ho672085184
’†‰›‹æ,“ú–{‹´¬“`”n’¬,-,"2-3, Nihonbashikodenmacho, Tokyo, 103-0001, Japan",35.690281,139.778024,Dormy Inn Premium Tokyo Kodenmacho Hot Spring,3,134,https://www.hotels.com/ho621547
’†‰›‹æ,“ú–{‹´¬–Ô’¬,-,"10-7 Nihonbashi Koamicho, Tokyo, 103-0016, Tokyo, Japan",35.682452,139.780864,HOTEL LiVEMAX Nihonbashi Koamicho,0,95,https://www.hotels.com/ho1329403872
’†‰›‹æ,“ú–{‹´¬–Ô’¬,-,"16-12 Nihonbashikoami-cho, Tokyo, 103-0016, Tokyo, Japan",35.685219,139.780047,JR WEST GROUP VIA INN NIHONBASHI NINGYOCHO,3,240,https://www.hotels.com/ho1182701376
’†‰›‹æ,“ú–{‹´¬–Ô’¬,-,"4-6 Nihonbashi-koamicho, Tokyo, 103-0016, Tokyo-to, Japan",35.68199,139.782125,Almont Inn Nihonbashi,3,91,https://www.hotels.com/ho406325
’†‰›‹æ,“ú–{‹´lŒ`’¬ˆê’š–Ú,-,"1-19-9 Nihonbashiningyocho, Tokyo, 103-0013, Tokyo, Japan",35.685846,139.782276,Hotel LiVEMAX Nihonbashi-Ningyocho,0,42,https://www.hotels.com/ho1288258144
’†‰›‹æ,“ú–{‹´lŒ`’¬O’š–Ú,-,"3-3-16 Nihonbashi Ningyo-cho, Tokyo, 103-0013, Tokyo-to, Japan",35.685453,139.780353,Hotel Nihonbashi Saibo,3,127,https://www.hotels.com/ho404663
’†‰›‹æ,“ú–{‹´lŒ`’¬“ñ’š–Ú,-,"2-2-6 Nihonbashi Ningyocho Chuo-ku, Tokyo, 103-0013, Tokyo, Japan",35.684975,139.783943,Condominium KEYAKI-AN Tokyo Nihonbashi,0,1,https://www.hotels.com/ho801969728
’†‰›‹æ,“ú–{‹´lŒ`’¬“ñ’š–Ú,-,"Nihonbashi Ningyocho 2-31-3, Tokyo, 103-0013, Tokyo, Japan",35.686364,139.784984,Ito Ryokan,2,6,https://www.hotels.com/ho738360896
’†‰›‹æ,“ú–{‹´‘å“`”n’¬,-,"14-16, Nihombashi Odemma-cho Chuo-ku, Tokyo, 103-0011, Tokyo, Japan",35.691162,139.781057,Toyoko Inn Tokyo Nihombashi,3,229,https://www.hotels.com/ho672885
’†‰›‹æ,“ú–{‹´‘å“`”n’¬,-,"14-20, Nihonbashiodenmacho, Tokyo, 103-0011, Tokyo-to, Japan",35.690956,139.780721,APA Hotel Kodemmacho-Ekimae,3,172,https://www.hotels.com/ho400934
’†‰›‹æ,“ú–{‹´‘å“`”n’¬,-,"15-2 NIHOMBASHI-ODEMNACHO, Tokyo, 1030011, TOKYO, Japan",35.69153,139.78138,CITAN - Hostel,2,44,https://www.hotels.com/ho726732928
’†‰›‹æ,“ú–{‹´’†F,-,"4-9 Nihonbashi Nakasu, Tokyo, 103-0008, Tokyo, Japan",35.683158,139.790292,S-peria Inn Nihonbashi Hakozaki,3,114,https://www.hotels.com/ho901173600
’†‰›‹æ,“ú–{‹´’†F,-,"4-9 Nihonbashinakasu, Chuo City, Tokyo 103-0008, Japan",35.683282,139.790221,Comfort Corner Single Without meals Welcome drin / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1727905920
’†‰›‹æ,“ú–{‹´’†F,-,"4-9 Nihonbashinakasu, Chuo City, Tokyo 103-0008, Japan",35.683282,139.790221,Corner Single Without meals With welcome drink a / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1727905984
’†‰›‹æ,“ú–{‹´’†F,-,"4-9 Nihonbashinakasu, Chuo City, Tokyo 103-0008, Japan",35.683282,139.790221,Double separate bath and toilet Without meals  / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1727905280
’†‰›‹æ,“ú–{‹´’†F,-,"4-9 Nihonbashinakasu, Chuo City, Tokyo 103-0008, Japan",35.683282,139.790221,Hollywood Twin separate bath and toilet Without / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1727905248
’†‰›‹æ,“ú–{‹´’†F,-,"4-9 Nihonbashinakasu, Chuo City, Tokyo 103-0008, Japan",35.683282,139.790221,Moderate single room only Georgia R Cafe welco / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1727905696
’†‰›‹æ,“ú–{‹´’†F,-,"4-9 Nihonbashinakasu, Chuo City, Tokyo 103-0008, Japan",35.683282,139.790221,Standard single Without meals Welcome drink at G / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1727905952
’†‰›‹æ,“ú–{‹´’†F,-,"4-9 Nihonbashinakasu, Chuo City, Tokyo 103-0008, Japan",35.683282,139.790221,Superior Single Without meals Georgia R Cafe w / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1727905536
’†‰›‹æ,“ú–{‹´’†F,-,"4-9 Nihonbashinakasu, Chuo City, Tokyo 103-0008, Japan",35.683282,139.790221,Twin separate bath and toilet Without meals Wi / Chuo-ku Tokyo,0,1,https://www.hotels.com/ho1727905440
’†‰›‹æ,“ú–{‹´”n‹ò’¬ˆê’š–Ú,-,"1 Chome-5-6, Nihonbashi Bakurocho, Tokyo, 103-0002, Japan",35.692553,139.781524,Steps Guesthouse - Hostel,2,60,https://www.hotels.com/ho639825
’†‰›‹æ,“ú–{‹´”n‹ò’¬ˆê’š–Ú,-,"1-10-11 Nihombashi Bakurocho, Tokyo, 103-0002, Tokyo-to, Japan",35.693981,139.783189,Comfort Hotel Tokyo Higashi Nihombashi,3,259,https://www.hotels.com/ho267536
’†‰›‹æ,“ú–{‹´”n‹ò’¬ˆê’š–Ú,-,"1-14-1 Higashi Kanda, Tokyo, 101-0031, Tokyo, Japan",35.693501,139.781409,APA Hotel Nihombashi Bakurocho Eki Kita,3,127,https://www.hotels.com/ho710678272
’†‰›‹æ,“ú–{‹´”n‹ò’¬ˆê’š–Ú,-,"1-6-6 Nihonbashi Bakucho Chuo-ku, Tokyo, 103-0002, Tokyo, Japan",35.693124,139.782371,APA Hotel Nihombashi Bakurocho Station,3,193,https://www.hotels.com/ho939955168
’†‰›‹æ,“ú–{‹´”n‹ò’¬ˆê’š–Ú,-,"1-9-5 Bakurocho, Nihonbashi, Tokyo, 103-0002, Tokyo, Japan",35.69432,139.78282,LY INN Tokyo Nihonbashi,3,1,https://www.hotels.com/ho1274817024
’†‰›‹æ,“ú–{‹´”n‹ò’¬ˆê’š–Ú,-,"Bakurocho 1-7-20, Nihonbashi, Chuo-ku, Tokyo, 103-0002, Japan",35.693138,139.781869,Hotel Livemax Tokyo Bakurocho,0,65,https://www.hotels.com/ho672355
’†‰›‹æ,“ú–{‹´”n‹ò’¬ˆê’š–Ú,-,"Nihonbashi Bakuro-cho 1-10-12, Tokyo, 103-0002, Japan",35.693886,139.783032,Train Hostel HOKUTOSEI,1,78,https://www.hotels.com/ho652973
’†‰›‹æ,“ú–{‹´”n‹ò’¬“ñ’š–Ú,-,"2-2-1 Bakurochou, Nihonbashi, Tokyo, 103-0002, Tokyo, Japan",35.695119,139.783384,DDD Hotel,3,122,https://www.hotels.com/ho1067653984
’†‰›‹æ,“ú–{‹´”n‹ò’¬“ñ’š–Ú,-,"2-2-4,Bakuro-cho Nihombashi Chuo-ku, Tokyo, 103-0002, Tokyo, Japan",35.69517,139.783151,Toyoko Inn Tokyo Kanda Akihabara,3,215,https://www.hotels.com/ho672939
’†‰›‹æ,“ú–{‹´”n‹ò’¬“ñ’š–Ú,-,"2-4-5  Nihonbashibakurocho, 4F, Tokyo, 103-0002, Tokyo, Japan",35.695885,139.781883,Art Pop Entertainment House in ASAKUSA,0,1,https://www.hotels.com/ho1570638976
’†‰›‹æ,“ú–{‹´” è’¬,-,"1-16, Nihonbashihakozaki-cho, Tokyo, 103-0015, Tokyo-to, Japan",35.678129,139.786039,Oak Hostel Cabin,1,86,https://www.hotels.com/ho490263
